TimeUTC,spotMeas,spotPred,imbalMeas,windMeas,windFor,loadFor,trans
2022-01-01 01:00:00,43.220001,43.1040206061685,43.22,0.405335628227194,0.349182444061962,1889,-264.400024
2022-01-01 02:00:00,45.459999,45.5932605553073,45.46,0.36790017211704,0.293244406196213,1857,-217.299988
2022-01-01 03:00:00,37.669998,45.7706210890788,37.67,0.337994836488812,0.250215146299484,1824,105.100006
2022-01-01 04:00:00,39.700001,40.2608960716025,39.7,0.320567986230637,0.183734939759036,1831,386.299988
2022-01-01 05:00:00,40.59,39.4736052194528,40.59,0.280765920826162,0.138769363166954,1887,476.200012
2022-01-01 06:00:00,43.259998,44.9010993246458,43.26,0.239457831325301,0.107358003442341,1966,905.700012
2022-01-01 07:00:00,49.66,50.3038238835704,43.14,0.155550774526678,0.0826161790017212,2045,1025.299988
2022-01-01 08:00:00,70.050003,70.1396078880442,43.13,0.0712134251290878,0.0623924268502582,2161,974.400024
2022-01-01 09:00:00,76.790001,78.9243528787975,76.79,0.0651893287435456,0.0531411359724613,2273,1228.299988
2022-01-01 10:00:00,84.099998,82.0711409486165,84.1,0.0727194492254733,0.060025817555938,2334,1271.200012
2022-01-01 11:00:00,94.739998,93.456677029332,65,0.129087779690189,0.0879948364888124,2343,806.899964
2022-01-01 12:00:00,96.800003,93.3012885451067,50.21,0.173407917383821,0.134681583476764,2344,480.799958
2022-01-01 13:00:00,97.169998,96.5201791639463,56,0.225903614457831,0.188037865748709,2374,349.99997
2022-01-01 14:00:00,101.269997,108.634031705574,101.27,0.323580034423408,0.257960413080895,2368,620.900009
2022-01-01 15:00:00,126.599998,127.863692457597,102,0.446643717728055,0.337779690189329,2524,-372.499985
2022-01-01 16:00:00,149.970001,157.153801820972,102,0.544965576592083,0.449655765920826,2675,-1206.399994
2022-01-01 17:00:00,146.330002,148.602957919012,102,0.629518072289157,0.557228915662651,2605,-1753.299999
2022-01-01 18:00:00,140.279999,150.953515204157,80,0.651462994836489,0.617469879518072,2459,-2208.299988
2022-01-01 19:00:00,121.879997,115.295227395006,80,0.677065404475043,0.648450946643718,2323,-2443.89999
2022-01-01 20:00:00,102.610001,104.760219263332,42.95,0.691695352839931,0.641781411359725,2262,-2420.200001
2022-01-01 21:00:00,95.120003,102.519233689023,42.48,0.666523235800344,0.631669535283993,2226,-2455.400002
2022-01-01 22:00:00,83.110001,74.981816652286,28,0.65447504302926,0.605636833046472,2144,-1938.600006
2022-01-01 23:00:00,57.080002,55.1588155725056,27,0.543459552495697,0.564974182444062,2050,-1482.299988
2022-01-02 00:00:00,52.59,57.4188234333192,52.59,0.508390705679862,0.517857142857143,1992,-1427.700012
2022-01-02 01:00:00,48.970001,49.4778333022491,48.97,0.493115318416523,0.488382099827883,1949,-1286.5
2022-01-02 02:00:00,34.939999,32.118288917616,34.94,0.456110154905336,0.448364888123924,1948,-1073.400002
2022-01-02 03:00:00,29.559999,30.2947405565377,29.56,0.454819277108434,0.444061962134251,1927,-992.699997
2022-01-02 04:00:00,33.970001,32.3041713326776,27,0.480421686746988,0.425559380378657,1943,-894.9
2022-01-02 05:00:00,34.52,35.8229000485561,27,0.460843373493976,0.419320137693632,2022,-783.099998
2022-01-02 06:00:00,41.799999,41.7447474711108,27,0.446428571428571,0.416738382099828,2182,-571.100006
2022-01-02 07:00:00,48.950001,48.2660548628098,32.11,0.399526678141136,0.377581755593804,2331,-404.299988
2022-01-02 08:00:00,60.009998,58.9073291956665,33,0.360154905335628,0.340146299483649,2428,-218.800003
2022-01-02 09:00:00,70.089996,60.6520908373175,33,0.30421686746988,0.307659208261618,2468,-158.199997
