"TimeUTC","GreenPower","GreenPowerLastHour","GreenPowerLastDay","GreenPowerLastWeek"
2022-01-24 14:00:00,2142,2088,1354,3049
2022-01-24 15:00:00,2118,2142,1320,2705
2022-01-24 16:00:00,2088,2118,1358,2559
2022-01-24 17:00:00,2095,2088,1388,2559
2022-01-24 18:00:00,2111,2095,1425,2499
2022-01-24 19:00:00,2132,2111,1446,2435
2022-01-24 20:00:00,2154,2132,1496,2365
2022-01-24 21:00:00,2130,2154,1595,2309
2022-01-24 22:00:00,2122,2130,1688,2094
2022-01-24 23:00:00,2290,2122,1898,1193
2022-01-25 00:00:00,2293,2290,1965,1161
2022-01-25 01:00:00,2247,2293,2121,1299
2022-01-25 02:00:00,2079,2247,2250,1451
2022-01-25 03:00:00,1822,2079,2268,1717
2022-01-25 04:00:00,1532,1822,2221,1824
2022-01-25 05:00:00,1295,1532,2200,1871
2022-01-25 06:00:00,1137,1295,2184,1818
2022-01-25 07:00:00,908,1137,2164,1687
2022-01-25 08:00:00,757,908,2050,1632
2022-01-25 09:00:00,687,757,2018,1759
2022-01-25 10:00:00,754,687,2072,2144
2022-01-25 11:00:00,876,754,2068,2566
2022-01-25 12:00:00,1033,876,2056,2710
2022-01-25 13:00:00,1023,1033,2088,2566
2022-01-25 14:00:00,924,1023,2142,2394
2022-01-25 15:00:00,793,924,2118,2261
2022-01-25 16:00:00,817,793,2088,2378
2022-01-25 17:00:00,872,817,2095,2584
2022-01-25 18:00:00,957,872,2111,2714
2022-01-25 19:00:00,1108,957,2132,2669
2022-01-25 20:00:00,1268,1108,2154,2791
2022-01-25 21:00:00,1409,1268,2130,2911
2022-01-25 22:00:00,1701,1409,2122,2954
2022-01-25 23:00:00,2466,1701,2290,3013
2022-01-26 00:00:00,2588,2466,2293,3130
2022-01-26 01:00:00,2746,2588,2247,3332
2022-01-26 02:00:00,2893,2746,2079,3507
2022-01-26 03:00:00,3014,2893,1822,3654
2022-01-26 04:00:00,3104,3014,1532,3710
2022-01-26 05:00:00,3172,3104,1295,3743
2022-01-26 06:00:00,3188,3172,1137,3806
2022-01-26 07:00:00,3095,3188,908,3993
2022-01-26 08:00:00,2919,3095,757,3925
2022-01-26 09:00:00,2922,2919,687,3888
2022-01-26 10:00:00,3063,2922,754,3969
2022-01-26 11:00:00,3209,3063,876,3977
2022-01-26 12:00:00,3229,3209,1033,3850
2022-01-26 13:00:00,3151,3229,1023,3902
2022-01-26 14:00:00,3130,3151,924,3971
2022-01-26 15:00:00,3086,3130,793,3972
2022-01-26 16:00:00,3060,3086,817,3869
2022-01-26 17:00:00,3135,3060,872,3864
2022-01-26 18:00:00,3209,3135,957,3760
2022-01-26 19:00:00,3375,3209,1108,3643
2022-01-26 20:00:00,3508,3375,1268,3737
2022-01-26 21:00:00,3601,3508,1409,3721
2022-01-26 22:00:00,3671,3601,1701,3722
2022-01-26 23:00:00,3960,3671,2466,3783
2022-01-27 00:00:00,4011,3960,2588,3769
2022-01-27 01:00:00,4114,4011,2746,3794
2022-01-27 02:00:00,4190,4114,2893,3842
2022-01-27 03:00:00,4125,4190,3014,3830
2022-01-27 04:00:00,3974,4125,3104,3748
2022-01-27 05:00:00,3864,3974,3172,3649
2022-01-27 06:00:00,3888,3864,3188,3668
2022-01-27 07:00:00,3848,3888,3095,3841
2022-01-27 08:00:00,3662,3848,2919,3779
2022-01-27 09:00:00,3563,3662,2922,3790
2022-01-27 10:00:00,3541,3563,3063,3907
2022-01-27 11:00:00,3586,3541,3209,3983
2022-01-27 12:00:00,3513,3586,3229,3806
2022-01-27 13:00:00,3498,3513,3151,3677
2022-01-27 14:00:00,3483,3498,3130,3535
2022-01-27 15:00:00,3551,3483,3086,3317
2022-01-27 16:00:00,3651,3551,3060,3164
2022-01-27 17:00:00,3808,3651,3135,3215
2022-01-27 18:00:00,3824,3808,3209,3108
2022-01-27 19:00:00,3856,3824,3375,2879
2022-01-27 20:00:00,3847,3856,3508,2879
2022-01-27 21:00:00,3785,3847,3601,2893
2022-01-27 22:00:00,3661,3785,3671,2742
2022-01-27 23:00:00,3892,3661,3960,2457
2022-01-28 00:00:00,3839,3892,4011,2427
2022-01-28 01:00:00,3929,3839,4114,2357
2022-01-28 02:00:00,3996,3929,4190,2327
2022-01-28 03:00:00,3855,3996,4125,2353
2022-01-28 04:00:00,3611,3855,3974,2375
2022-01-28 05:00:00,3353,3611,3864,2335
2022-01-28 06:00:00,3109,3353,3888,2211
2022-01-28 07:00:00,2760,3109,3848,2098
2022-01-28 08:00:00,2377,2760,3662,1891
2022-01-28 09:00:00,2126,2377,3563,1702
2022-01-28 10:00:00,1905,2126,3541,1742
2022-01-28 11:00:00,1646,1905,3586,2028
2022-01-28 12:00:00,1323,1646,3513,2244
2022-01-28 13:00:00,1049,1323,3498,2261
2022-01-28 14:00:00,874,1049,3483,2384
2022-01-28 15:00:00,854,874,3551,2438
2022-01-28 16:00:00,1144,854,3651,2410
2022-01-28 17:00:00,1497,1144,3808,2404
2022-01-28 18:00:00,1855,1497,3824,2282
2022-01-28 19:00:00,2312,1855,3856,2146
2022-01-28 20:00:00,2699,2312,3847,2102
2022-01-28 21:00:00,2995,2699,3785,2033
2022-01-28 22:00:00,3188,2995,3661,1989
2022-01-28 23:00:00,3396,3188,3892,1119
2022-01-29 00:00:00,3452,3396,3839,1045
2022-01-29 01:00:00,3517,3452,3929,1068
2022-01-29 02:00:00,3645,3517,3996,1134
2022-01-29 03:00:00,3695,3645,3855,1200
2022-01-29 04:00:00,3776,3695,3611,1198
2022-01-29 05:00:00,3755,3776,3353,1198
2022-01-29 06:00:00,3837,3755,3109,1238
2022-01-29 07:00:00,3932,3837,2760,1273
2022-01-29 08:00:00,3894,3932,2377,1388
2022-01-29 09:00:00,3775,3894,2126,1522
2022-01-29 10:00:00,3714,3775,1905,1642
2022-01-29 11:00:00,3638,3714,1646,1787
2022-01-29 12:00:00,3392,3638,1323,1824
2022-01-29 13:00:00,3204,3392,1049,1799
2022-01-29 14:00:00,2988,3204,874,1760
2022-01-29 15:00:00,2915,2988,854,1779
2022-01-29 16:00:00,2973,2915,1144,1871
2022-01-29 17:00:00,3048,2973,1497,1964
2022-01-29 18:00:00,3099,3048,1855,1912
2022-01-29 19:00:00,3199,3099,2312,1754
2022-01-29 20:00:00,3158,3199,2699,1738
2022-01-29 21:00:00,2976,3158,2995,1779
2022-01-29 22:00:00,2745,2976,3188,1790
2022-01-29 23:00:00,2272,2745,3396,1474
2022-01-30 00:00:00,2247,2272,3452,1414
2022-01-30 01:00:00,2286,2247,3517,1436
2022-01-30 02:00:00,2371,2286,3645,1349
2022-01-30 03:00:00,2544,2371,3695,1258
2022-01-30 04:00:00,2902,2544,3776,1304
2022-01-30 05:00:00,3105,2902,3755,1334
2022-01-30 06:00:00,3281,3105,3837,1309
2022-01-30 07:00:00,3457,3281,3932,1184
2022-01-30 08:00:00,3552,3457,3894,1150
2022-01-30 09:00:00,3686,3552,3775,1126
2022-01-30 10:00:00,3818,3686,3714,1185
2022-01-30 11:00:00,3936,3818,3638,1263
2022-01-30 12:00:00,4002,3936,3392,1360
2022-01-30 13:00:00,3979,4002,3204,1333
2022-01-30 14:00:00,3799,3979,2988,1354
2022-01-30 15:00:00,3435,3799,2915,1320
2022-01-30 16:00:00,2954,3435,2973,1358
2022-01-30 17:00:00,2481,2954,3048,1388
2022-01-30 18:00:00,2022,2481,3099,1425
2022-01-30 19:00:00,1618,2022,3199,1446
2022-01-30 20:00:00,1172,1618,3158,1496
2022-01-30 21:00:00,866,1172,2976,1595
2022-01-30 22:00:00,656,866,2745,1688
2022-01-30 23:00:00,267,656,2272,1898
2022-01-31 00:00:00,456,267,2247,1965
2022-01-31 01:00:00,578,456,2286,2121
2022-01-31 02:00:00,584,578,2371,2250
2022-01-31 03:00:00,615,584,2544,2268
2022-01-31 04:00:00,769,615,2902,2221
2022-01-31 05:00:00,837,769,3105,2200
2022-01-31 06:00:00,795,837,3281,2184
2022-01-31 07:00:00,719,795,3457,2164
2022-01-31 08:00:00,583,719,3552,2050
2022-01-31 09:00:00,525,583,3686,2018
2022-01-31 10:00:00,493,525,3818,2072
2022-01-31 11:00:00,492,493,3936,2068
2022-01-31 12:00:00,461,492,4002,2056
2022-01-31 13:00:00,456,461,3979,2088
2022-01-31 14:00:00,459,456,3799,2142
2022-01-31 15:00:00,495,459,3435,2118
2022-01-31 16:00:00,603,495,2954,2088
2022-01-31 17:00:00,781,603,2481,2095
2022-01-31 18:00:00,1072,781,2022,2111
2022-01-31 19:00:00,1425,1072,1618,2132
2022-01-31 20:00:00,1738,1425,1172,2154
2022-01-31 21:00:00,1948,1738,866,2130
2022-01-31 22:00:00,2104,1948,656,2122
2022-01-31 23:00:00,2385,2104,267,2290
2022-02-01 00:00:00,2620,2385,456,2293
2022-02-01 01:00:00,2537,2620,578,2247
2022-02-01 02:00:00,2359,2537,584,2079
2022-02-01 03:00:00,2188,2359,615,1822
2022-02-01 04:00:00,2029,2188,769,1532
2022-02-01 05:00:00,1850,2029,837,1295
2022-02-01 06:00:00,1879,1850,795,1137
2022-02-01 07:00:00,2018,1879,719,908
2022-02-01 08:00:00,2318,2018,583,757
2022-02-01 09:00:00,2739,2318,525,687
2022-02-01 10:00:00,3093,2739,493,754
2022-02-01 11:00:00,3299,3093,492,876
2022-02-01 12:00:00,3479,3299,461,1033
2022-02-01 13:00:00,3637,3479,456,1023
2022-02-01 14:00:00,3718,3637,459,924
2022-02-01 15:00:00,3770,3718,495,793
2022-02-01 16:00:00,3853,3770,603,817
2022-02-01 17:00:00,3795,3853,781,872
2022-02-01 18:00:00,3699,3795,1072,957
2022-02-01 19:00:00,3801,3699,1425,1108
2022-02-01 20:00:00,3855,3801,1738,1268
2022-02-01 21:00:00,3807,3855,1948,1409
2022-02-01 22:00:00,3746,3807,2104,1701
2022-02-01 23:00:00,3718,3746,2385,2466
2022-02-02 00:00:00,3750,3718,2620,2588
2022-02-02 01:00:00,3725,3750,2537,2746
2022-02-02 02:00:00,3876,3725,2359,2893
2022-02-02 03:00:00,3937,3876,2188,3014
2022-02-02 04:00:00,3742,3937,2029,3104
2022-02-02 05:00:00,3277,3742,1850,3172
2022-02-02 06:00:00,2927,3277,1879,3188
2022-02-02 07:00:00,2744,2927,2018,3095
2022-02-02 08:00:00,2676,2744,2318,2919
2022-02-02 09:00:00,2700,2676,2739,2922
2022-02-02 10:00:00,2943,2700,3093,3063
2022-02-02 11:00:00,3126,2943,3299,3209
2022-02-02 12:00:00,2915,3126,3479,3229
2022-02-02 13:00:00,2521,2915,3637,3151
2022-02-02 14:00:00,2043,2521,3718,3130
2022-02-02 15:00:00,1744,2043,3770,3086
2022-02-02 16:00:00,1636,1744,3853,3060
2022-02-02 17:00:00,1522,1636,3795,3135
2022-02-02 18:00:00,1393,1522,3699,3209
2022-02-02 19:00:00,1258,1393,3801,3375
2022-02-02 20:00:00,1111,1258,3855,3508
2022-02-02 21:00:00,1013,1111,3807,3601
2022-02-02 22:00:00,887,1013,3746,3671
2022-02-02 23:00:00,1335,887,3718,3960
2022-02-03 00:00:00,1307,1335,3750,4011
2022-02-03 01:00:00,1305,1307,3725,4114
2022-02-03 02:00:00,1165,1305,3876,4190
2022-02-03 03:00:00,1056,1165,3937,4125
2022-02-03 04:00:00,1036,1056,3742,3974
2022-02-03 05:00:00,1023,1036,3277,3864
2022-02-03 06:00:00,1189,1023,2927,3888
2022-02-03 07:00:00,1265,1189,2744,3848
2022-02-03 08:00:00,1420,1265,2676,3662
2022-02-03 09:00:00,1496,1420,2700,3563
2022-02-03 10:00:00,1513,1496,2943,3541
2022-02-03 11:00:00,1517,1513,3126,3586
2022-02-03 12:00:00,1518,1517,2915,3513
2022-02-03 13:00:00,1368,1518,2521,3498
2022-02-03 14:00:00,1315,1368,2043,3483
2022-02-03 15:00:00,1300,1315,1744,3551
2022-02-03 16:00:00,1311,1300,1636,3651
2022-02-03 17:00:00,1334,1311,1522,3808
2022-02-03 18:00:00,1360,1334,1393,3824
2022-02-03 19:00:00,1455,1360,1258,3856
2022-02-03 20:00:00,1566,1455,1111,3847
2022-02-03 21:00:00,1758,1566,1013,3785
2022-02-03 22:00:00,1981,1758,887,3661
2022-02-03 23:00:00,2068,1981,1335,3892
2022-02-04 00:00:00,2319,2068,1307,3839
2022-02-04 01:00:00,2559,2319,1305,3929
2022-02-04 02:00:00,2863,2559,1165,3996
2022-02-04 03:00:00,3132,2863,1056,3855
2022-02-04 04:00:00,3303,3132,1036,3611
2022-02-04 05:00:00,3315,3303,1023,3353
2022-02-04 06:00:00,3340,3315,1189,3109
2022-02-04 07:00:00,3073,3340,1265,2760
2022-02-04 08:00:00,2432,3073,1420,2377
2022-02-04 09:00:00,2101,2432,1496,2126
2022-02-04 10:00:00,1967,2101,1513,1905
2022-02-04 11:00:00,1844,1967,1517,1646
2022-02-04 12:00:00,1584,1844,1518,1323
2022-02-04 13:00:00,1613,1584,1368,1049
2022-02-04 14:00:00,1624,1613,1315,874
2022-02-04 15:00:00,1725,1624,1300,854
2022-02-04 16:00:00,1899,1725,1311,1144
2022-02-04 17:00:00,2068,1899,1334,1497
2022-02-04 18:00:00,2251,2068,1360,1855
2022-02-04 19:00:00,2506,2251,1455,2312
2022-02-04 20:00:00,2705,2506,1566,2699
2022-02-04 21:00:00,2780,2705,1758,2995
2022-02-04 22:00:00,2812,2780,1981,3188
2022-02-04 23:00:00,2765,2812,2068,3396
2022-02-05 00:00:00,2897,2765,2319,3452
2022-02-05 01:00:00,3097,2897,2559,3517
2022-02-05 02:00:00,3303,3097,2863,3645
2022-02-05 03:00:00,3378,3303,3132,3695
2022-02-05 04:00:00,3318,3378,3303,3776
2022-02-05 05:00:00,3188,3318,3315,3755
2022-02-05 06:00:00,3100,3188,3340,3837
2022-02-05 07:00:00,3088,3100,3073,3932
2022-02-05 08:00:00,3228,3088,2432,3894
2022-02-05 09:00:00,3504,3228,2101,3775
2022-02-05 10:00:00,3704,3504,1967,3714
2022-02-05 11:00:00,3851,3704,1844,3638
2022-02-05 12:00:00,3877,3851,1584,3392
2022-02-05 13:00:00,3873,3877,1613,3204
2022-02-05 14:00:00,3921,3873,1624,2988
2022-02-05 15:00:00,3856,3921,1725,2915
2022-02-05 16:00:00,3823,3856,1899,2973
2022-02-05 17:00:00,3777,3823,2068,3048
2022-02-05 18:00:00,3752,3777,2251,3099
2022-02-05 19:00:00,3870,3752,2506,3199
2022-02-05 20:00:00,3892,3870,2705,3158
2022-02-05 21:00:00,3817,3892,2780,2976
2022-02-05 22:00:00,3818,3817,2812,2745
2022-02-05 23:00:00,3924,3818,2765,2272
2022-02-06 00:00:00,3836,3924,2897,2247
2022-02-06 01:00:00,3647,3836,3097,2286
2022-02-06 02:00:00,3414,3647,3303,2371
2022-02-06 03:00:00,3182,3414,3378,2544
2022-02-06 04:00:00,3028,3182,3318,2902
2022-02-06 05:00:00,2956,3028,3188,3105
2022-02-06 06:00:00,2992,2956,3100,3281
2022-02-06 07:00:00,3068,2992,3088,3457
2022-02-06 08:00:00,3108,3068,3228,3552
2022-02-06 09:00:00,3239,3108,3504,3686
2022-02-06 10:00:00,3294,3239,3704,3818
2022-02-06 11:00:00,3275,3294,3851,3936
2022-02-06 12:00:00,3201,3275,3877,4002
2022-02-06 13:00:00,3069,3201,3873,3979
2022-02-06 14:00:00,2942,3069,3921,3799
2022-02-06 15:00:00,2613,2942,3856,3435
2022-02-06 16:00:00,2394,2613,3823,2954
2022-02-06 17:00:00,2320,2394,3777,2481
2022-02-06 18:00:00,2181,2320,3752,2022
2022-02-06 19:00:00,2149,2181,3870,1618
2022-02-06 20:00:00,2181,2149,3892,1172
2022-02-06 21:00:00,2395,2181,3817,866
2022-02-06 22:00:00,2757,2395,3818,656
2022-02-06 23:00:00,2720,2757,3924,267
2022-02-07 00:00:00,3032,2720,3836,456
2022-02-07 01:00:00,3448,3032,3647,578
2022-02-07 02:00:00,3688,3448,3414,584
2022-02-07 03:00:00,3760,3688,3182,615
2022-02-07 04:00:00,3722,3760,3028,769
2022-02-07 05:00:00,3581,3722,2956,837
2022-02-07 06:00:00,3564,3581,2992,795
2022-02-07 07:00:00,3633,3564,3068,719
2022-02-07 08:00:00,3678,3633,3108,583
2022-02-07 09:00:00,3805,3678,3239,525
2022-02-07 10:00:00,3846,3805,3294,493
2022-02-07 11:00:00,3930,3846,3275,492
2022-02-07 12:00:00,3975,3930,3201,461
2022-02-07 13:00:00,3917,3975,3069,456
2022-02-07 14:00:00,3803,3917,2942,459
2022-02-07 15:00:00,3569,3803,2613,495
2022-02-07 16:00:00,3243,3569,2394,603
2022-02-07 17:00:00,2932,3243,2320,781
2022-02-07 18:00:00,2730,2932,2181,1072
2022-02-07 19:00:00,2600,2730,2149,1425
2022-02-07 20:00:00,2518,2600,2181,1738
2022-02-07 21:00:00,2502,2518,2395,1948
2022-02-07 22:00:00,2617,2502,2757,2104
2022-02-07 23:00:00,3197,2617,2720,2385
2022-02-08 00:00:00,3475,3197,3032,2620
2022-02-08 01:00:00,3735,3475,3448,2537
2022-02-08 02:00:00,3907,3735,3688,2359
2022-02-08 03:00:00,3928,3907,3760,2188
2022-02-08 04:00:00,3846,3928,3722,2029
2022-02-08 05:00:00,3690,3846,3581,1850
2022-02-08 06:00:00,3580,3690,3564,1879
2022-02-08 07:00:00,3385,3580,3633,2018
2022-02-08 08:00:00,3125,3385,3678,2318
2022-02-08 09:00:00,3149,3125,3805,2739
2022-02-08 10:00:00,3268,3149,3846,3093
2022-02-08 11:00:00,3326,3268,3930,3299
2022-02-08 12:00:00,3354,3326,3975,3479
2022-02-08 13:00:00,3225,3354,3917,3637
2022-02-08 14:00:00,3061,3225,3803,3718
2022-02-08 15:00:00,2749,3061,3569,3770
2022-02-08 16:00:00,2479,2749,3243,3853
2022-02-08 17:00:00,2289,2479,2932,3795
2022-02-08 18:00:00,2179,2289,2730,3699
2022-02-08 19:00:00,2180,2179,2600,3801
2022-02-08 20:00:00,2171,2180,2518,3855
2022-02-08 21:00:00,2108,2171,2502,3807
2022-02-08 22:00:00,2119,2108,2617,3746
2022-02-08 23:00:00,2127,2119,3197,3718
2022-02-09 00:00:00,2120,2127,3475,3750
2022-02-09 01:00:00,2323,2120,3735,3725
2022-02-09 02:00:00,2541,2323,3907,3876
2022-02-09 03:00:00,2572,2541,3928,3937
2022-02-09 04:00:00,2517,2572,3846,3742
2022-02-09 05:00:00,2560,2517,3690,3277
2022-02-09 06:00:00,2682,2560,3580,2927
2022-02-09 07:00:00,2856,2682,3385,2744
2022-02-09 08:00:00,3065,2856,3125,2676
2022-02-09 09:00:00,3305,3065,3149,2700
2022-02-09 10:00:00,3530,3305,3268,2943
2022-02-09 11:00:00,3668,3530,3326,3126
2022-02-09 12:00:00,3771,3668,3354,2915
2022-02-09 13:00:00,3749,3771,3225,2521
2022-02-09 14:00:00,3618,3749,3061,2043
2022-02-09 15:00:00,3417,3618,2749,1744
2022-02-09 16:00:00,3196,3417,2479,1636
2022-02-09 17:00:00,2971,3196,2289,1522
2022-02-09 18:00:00,2877,2971,2179,1393
2022-02-09 19:00:00,2854,2877,2180,1258
2022-02-09 20:00:00,2793,2854,2171,1111
2022-02-09 21:00:00,2698,2793,2108,1013
2022-02-09 22:00:00,2632,2698,2119,887
2022-02-09 23:00:00,2595,2632,2127,1335
2022-02-10 00:00:00,2536,2595,2120,1307
2022-02-10 01:00:00,2486,2536,2323,1305
2022-02-10 02:00:00,2426,2486,2541,1165
2022-02-10 03:00:00,2420,2426,2572,1056
2022-02-10 04:00:00,2411,2420,2517,1036
2022-02-10 05:00:00,2331,2411,2560,1023
2022-02-10 06:00:00,2336,2331,2682,1189
2022-02-10 07:00:00,2336,2336,2856,1265
2022-02-10 08:00:00,2373,2336,3065,1420
2022-02-10 09:00:00,2603,2373,3305,1496
2022-02-10 10:00:00,2885,2603,3530,1513
2022-02-10 11:00:00,3149,2885,3668,1517
2022-02-10 12:00:00,3313,3149,3771,1518
2022-02-10 13:00:00,3275,3313,3749,1368
2022-02-10 14:00:00,3134,3275,3618,1315
2022-02-10 15:00:00,2869,3134,3417,1300
2022-02-10 16:00:00,2554,2869,3196,1311
2022-02-10 17:00:00,2356,2554,2971,1334
2022-02-10 18:00:00,2219,2356,2877,1360
2022-02-10 19:00:00,2106,2219,2854,1455
2022-02-10 20:00:00,1921,2106,2793,1566
2022-02-10 21:00:00,1842,1921,2698,1758
2022-02-10 22:00:00,1833,1842,2632,1981
2022-02-10 23:00:00,1015,1833,2595,2068
2022-02-11 00:00:00,879,1015,2536,2319
2022-02-11 01:00:00,777,879,2486,2559
2022-02-11 02:00:00,732,777,2426,2863
2022-02-11 03:00:00,812,732,2420,3132
2022-02-11 04:00:00,1241,812,2411,3303
2022-02-11 05:00:00,1736,1241,2331,3315
2022-02-11 06:00:00,1969,1736,2336,3340
2022-02-11 07:00:00,2236,1969,2336,3073
2022-02-11 08:00:00,2451,2236,2373,2432
2022-02-11 09:00:00,2744,2451,2603,2101
2022-02-11 10:00:00,2933,2744,2885,1967
2022-02-11 11:00:00,2963,2933,3149,1844
2022-02-11 12:00:00,2850,2963,3313,1584
2022-02-11 13:00:00,2603,2850,3275,1613
2022-02-11 14:00:00,2207,2603,3134,1624
2022-02-11 15:00:00,1719,2207,2869,1725
2022-02-11 16:00:00,1331,1719,2554,1899
2022-02-11 17:00:00,1030,1331,2356,2068
2022-02-11 18:00:00,917,1030,2219,2251
2022-02-11 19:00:00,945,917,2106,2506
2022-02-11 20:00:00,1070,945,1921,2705
2022-02-11 21:00:00,1235,1070,1842,2780
2022-02-11 22:00:00,1475,1235,1833,2812
2022-02-11 23:00:00,1931,1475,1015,2765
2022-02-12 00:00:00,2074,1931,879,2897
2022-02-12 01:00:00,2276,2074,777,3097
2022-02-12 02:00:00,2465,2276,732,3303
2022-02-12 03:00:00,2656,2465,812,3378
2022-02-12 04:00:00,2808,2656,1241,3318
2022-02-12 05:00:00,2885,2808,1736,3188
2022-02-12 06:00:00,2996,2885,1969,3100
2022-02-12 07:00:00,3219,2996,2236,3088
2022-02-12 08:00:00,3385,3219,2451,3228
2022-02-12 09:00:00,3629,3385,2744,3504
2022-02-12 10:00:00,3789,3629,2933,3704
2022-02-12 11:00:00,3850,3789,2963,3851
2022-02-12 12:00:00,3848,3850,2850,3877
2022-02-12 13:00:00,3843,3848,2603,3873
2022-02-12 14:00:00,3829,3843,2207,3921
2022-02-12 15:00:00,3781,3829,1719,3856
2022-02-12 16:00:00,3748,3781,1331,3823
2022-02-12 17:00:00,3685,3748,1030,3777
2022-02-12 18:00:00,3717,3685,917,3752
2022-02-12 19:00:00,3798,3717,945,3870
2022-02-12 20:00:00,3806,3798,1070,3892
2022-02-12 21:00:00,3761,3806,1235,3817
2022-02-12 22:00:00,3720,3761,1475,3818
2022-02-12 23:00:00,3951,3720,1931,3924
2022-02-13 00:00:00,3985,3951,2074,3836
2022-02-13 01:00:00,4028,3985,2276,3647
2022-02-13 02:00:00,4004,4028,2465,3414
2022-02-13 03:00:00,3893,4004,2656,3182
2022-02-13 04:00:00,3733,3893,2808,3028
2022-02-13 05:00:00,3604,3733,2885,2956
2022-02-13 06:00:00,3522,3604,2996,2992
2022-02-13 07:00:00,3407,3522,3219,3068
2022-02-13 08:00:00,3193,3407,3385,3108
2022-02-13 09:00:00,3190,3193,3629,3239
2022-02-13 10:00:00,3195,3190,3789,3294
2022-02-13 11:00:00,3136,3195,3850,3275
2022-02-13 12:00:00,3085,3136,3848,3201
2022-02-13 13:00:00,3016,3085,3843,3069
2022-02-13 14:00:00,3057,3016,3829,2942
2022-02-13 15:00:00,3074,3057,3781,2613
2022-02-13 16:00:00,3169,3074,3748,2394
2022-02-13 17:00:00,3200,3169,3685,2320
2022-02-13 18:00:00,3186,3200,3717,2181
2022-02-13 19:00:00,3259,3186,3798,2149
2022-02-13 20:00:00,3235,3259,3806,2181
2022-02-13 21:00:00,3186,3235,3761,2395
2022-02-13 22:00:00,3223,3186,3720,2757
2022-02-13 23:00:00,3355,3223,3951,2720
2022-02-14 00:00:00,3451,3355,3985,3032
2022-02-14 01:00:00,3537,3451,4028,3448
2022-02-14 02:00:00,3623,3537,4004,3688
2022-02-14 03:00:00,3702,3623,3893,3760
2022-02-14 04:00:00,3661,3702,3733,3722
2022-02-14 05:00:00,3642,3661,3604,3581
2022-02-14 06:00:00,3639,3642,3522,3564
2022-02-14 07:00:00,3727,3639,3407,3633
2022-02-14 08:00:00,3623,3727,3193,3678
2022-02-14 09:00:00,3712,3623,3190,3805
2022-02-14 10:00:00,3651,3712,3195,3846
2022-02-14 11:00:00,3504,3651,3136,3930
2022-02-14 12:00:00,3453,3504,3085,3975
2022-02-14 13:00:00,3264,3453,3016,3917
2022-02-14 14:00:00,3151,3264,3057,3803
2022-02-14 15:00:00,2935,3151,3074,3569
2022-02-14 16:00:00,3139,2935,3169,3243
2022-02-14 17:00:00,3231,3139,3200,2932
2022-02-14 18:00:00,3291,3231,3186,2730
2022-02-14 19:00:00,3423,3291,3259,2600
2022-02-14 20:00:00,3456,3423,3235,2518
2022-02-14 21:00:00,3480,3456,3186,2502
2022-02-14 22:00:00,3628,3480,3223,2617
2022-02-14 23:00:00,3952,3628,3355,3197
2022-02-15 00:00:00,3864,3952,3451,3475
2022-02-15 01:00:00,3626,3864,3537,3735
2022-02-15 02:00:00,3412,3626,3623,3907
2022-02-15 03:00:00,3367,3412,3702,3928
2022-02-15 04:00:00,3279,3367,3661,3846
2022-02-15 05:00:00,3226,3279,3642,3690
2022-02-15 06:00:00,3218,3226,3639,3580
2022-02-15 07:00:00,3105,3218,3727,3385
2022-02-15 08:00:00,2878,3105,3623,3125
2022-02-15 09:00:00,2954,2878,3712,3149
2022-02-15 10:00:00,3128,2954,3651,3268
2022-02-15 11:00:00,3276,3128,3504,3326
2022-02-15 12:00:00,3360,3276,3453,3354
2022-02-15 13:00:00,3337,3360,3264,3225
2022-02-15 14:00:00,3344,3337,3151,3061
2022-02-15 15:00:00,3276,3344,2935,2749
2022-02-15 16:00:00,3390,3276,3139,2479
2022-02-15 17:00:00,3518,3390,3231,2289
2022-02-15 18:00:00,3527,3518,3291,2179
2022-02-15 19:00:00,3485,3527,3423,2180
2022-02-15 20:00:00,3180,3485,3456,2171
2022-02-15 21:00:00,2973,3180,3480,2108
2022-02-15 22:00:00,2901,2973,3628,2119
2022-02-15 23:00:00,2936,2901,3952,2127
2022-02-16 00:00:00,2862,2936,3864,2120
2022-02-16 01:00:00,2810,2862,3626,2323
2022-02-16 02:00:00,2614,2810,3412,2541
2022-02-16 03:00:00,2393,2614,3367,2572
2022-02-16 04:00:00,2134,2393,3279,2517
2022-02-16 05:00:00,1929,2134,3226,2560
2022-02-16 06:00:00,1863,1929,3218,2682
2022-02-16 07:00:00,1854,1863,3105,2856
2022-02-16 08:00:00,1803,1854,2878,3065
2022-02-16 09:00:00,1839,1803,2954,3305
2022-02-16 10:00:00,1919,1839,3128,3530
2022-02-16 11:00:00,1989,1919,3276,3668
2022-02-16 12:00:00,2124,1989,3360,3771
2022-02-16 13:00:00,2562,2124,3337,3749
2022-02-16 14:00:00,2858,2562,3344,3618
2022-02-16 15:00:00,3054,2858,3276,3417
2022-02-16 16:00:00,3115,3054,3390,3196
2022-02-16 17:00:00,3036,3115,3518,2971
2022-02-16 18:00:00,3309,3036,3527,2877
2022-02-16 19:00:00,3433,3309,3485,2854
2022-02-16 20:00:00,3052,3433,3180,2793
2022-02-16 21:00:00,2706,3052,2973,2698
2022-02-16 22:00:00,2720,2706,2901,2632
2022-02-16 23:00:00,2435,2720,2936,2595
2022-02-17 00:00:00,2534,2435,2862,2536
2022-02-17 01:00:00,2543,2534,2810,2486
